event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum,cls,clx,date
2024-01-30 17:15:00,2024-01-30 17:22:00,2024-01-30 17:26:00,C1.4,0,C,C,2024-01-30
2024-01-30 17:34:00,2024-01-30 17:40:00,2024-01-30 17:48:00,C5.7,0,C,C,2024-01-30
2024-01-31 05:19:00,2024-01-31 05:26:00,2024-01-31 05:34:00,C1.9,0,C,C,2024-01-31
2024-01-31 06:27:00,2024-01-31 06:31:00,2024-01-31 06:35:00,C3.2,0,C,C,2024-01-31
2024-01-31 08:16:00,2024-01-31 08:29:00,2024-01-31 08:38:00,C4.5,13567,C,C,2024-01-31
2024-01-31 09:38:00,2024-01-31 09:44:00,2024-01-31 09:51:00,C1.6,0,C,C,2024-01-31
2024-01-31 10:59:00,2024-01-31 11:08:00,2024-01-31 11:21:00,C1.3,0,C,C,2024-01-31
2024-01-31 12:05:00,2024-01-31 12:18:00,2024-01-31 12:29:00,C1.4,0,C,C,2024-01-31
2024-01-31 13:10:00,2024-01-31 13:22:00,2024-01-31 13:33:00,C1.7,0,C,C,2024-01-31
2024-01-31 13:40:00,2024-01-31 13:45:00,2024-01-31 13:50:00,C2.3,0,C,C,2024-01-31
2024-02-01 03:48:00,2024-02-01 03:57:00,2024-02-01 04:07:00,C1.4,0,C,C,2024-02-01
2024-02-01 06:36:00,2024-02-01 07:43:00,2024-02-01 08:48:00,C3.0,0,C,C,2024-02-01
2024-02-01 14:38:00,2024-02-01 14:48:00,2024-02-01 14:55:00,C1.6,0,C,C,2024-02-01
2024-02-01 14:57:00,2024-02-01 15:00:00,2024-02-01 15:04:00,C2.5,0,C,C,2024-02-01
2024-02-01 18:47:00,2024-02-01 18:52:00,2024-02-01 19:00:00,C1.3,0,C,C,2024-02-01
2024-02-02 02:52:00,2024-02-02 03:01:00,2024-02-02 03:05:00,M1.1,0,M,M,2024-02-02
2024-02-02 05:20:00,2024-02-02 05:30:00,2024-02-02 05:38:00,C3.2,0,C,C,2024-02-02
2024-02-02 08:14:00,2024-02-02 08:19:00,2024-02-02 08:25:00,C1.7,0,C,C,2024-02-02
2024-02-02 10:48:00,2024-02-02 10:57:00,2024-02-02 11:03:00,C5.6,0,C,C,2024-02-02
2024-02-02 11:16:00,2024-02-02 11:35:00,2024-02-02 12:02:00,C6.5,0,C,C,2024-02-02
2024-02-02 15:25:00,2024-02-02 15:34:00,2024-02-02 15:39:00,C3.0,0,C,C,2024-02-02
2024-02-02 16:22:00,2024-02-02 16:32:00,2024-02-02 16:38:00,C3.1,0,C,C,2024-02-02
2024-02-03 00:54:00,2024-02-03 01:05:00,2024-02-03 01:23:00,C3.1,0,C,C,2024-02-03
2024-02-03 01:38:00,2024-02-03 02:03:00,2024-02-03 02:22:00,C4.7,0,C,C,2024-02-03
2024-02-03 05:31:00,2024-02-03 05:54:00,2024-02-03 06:23:00,C7.7,0,C,C,2024-02-03
2024-02-03 10:33:00,2024-02-03 10:47:00,2024-02-03 10:54:00,C5.8,0,C,C,2024-02-03
2024-02-03 11:22:00,2024-02-03 11:33:00,2024-02-03 11:44:00,C3.7,0,C,C,2024-02-03
2024-02-03 12:44:00,2024-02-03 12:48:00,2024-02-03 12:53:00,C4.3,0,C,C,2024-02-03
2024-02-03 13:03:00,2024-02-03 13:06:00,2024-02-03 13:11:00,C3.1,0,C,C,2024-02-03
2024-02-03 14:06:00,2024-02-03 14:14:00,2024-02-03 14:22:00,C2.2,0,C,C,2024-02-03
2024-02-03 15:19:00,2024-02-03 15:25:00,2024-02-03 15:29:00,C3.1,0,C,C,2024-02-03
2024-02-03 17:46:00,2024-02-03 17:56:00,2024-02-03 18:00:00,C4.4,0,C,C,2024-02-03
2024-02-03 19:41:00,2024-02-03 19:48:00,2024-02-03 19:53:00,C4.0,0,C,C,2024-02-03
2024-02-04 01:12:00,2024-02-04 01:17:00,2024-02-04 01:21:00,C3.6,0,C,C,2024-02-04
2024-02-04 02:20:00,2024-02-04 02:27:00,2024-02-04 02:31:00,C3.3,0,C,C,2024-02-04
2024-02-04 06:48:00,2024-02-04 07:01:00,2024-02-04 07:06:00,C3.7,0,C,C,2024-02-04
2024-02-04 07:14:00,2024-02-04 07:16:00,2024-02-04 07:20:00,C3.9,0,C,C,2024-02-04
2024-02-04 07:24:00,2024-02-04 07:34:00,2024-02-04 07:47:00,C4.8,0,C,C,2024-02-04
2024-02-04 08:16:00,2024-02-04 08:21:00,2024-02-04 08:25:00,C3.9,0,C,C,2024-02-04
2024-02-04 11:40:00,2024-02-04 11:53:00,2024-02-04 12:08:00,M1.4,0,M,M,2024-02-04
2024-02-04 13:39:00,2024-02-04 13:46:00,2024-02-04 13:54:00,C8.4,0,C,C,2024-02-04
2024-02-04 15:08:00,2024-02-04 15:16:00,2024-02-04 15:22:00,C4.3,0,C,C,2024-02-04
2024-02-04 15:49:00,2024-02-04 15:57:00,2024-02-04 16:08:00,C6.0,0,C,C,2024-02-04
2024-02-04 16:08:00,2024-02-04 16:13:00,2024-02-04 16:22:00,C5.6,0,C,C,2024-02-04
2024-02-04 16:22:00,2024-02-04 16:38:00,2024-02-04 16:46:00,M1.5,0,M,M,2024-02-04
2024-02-04 17:05:00,2024-02-04 17:12:00,2024-02-04 17:19:00,M1.3,0,M,M,2024-02-04
2024-02-04 18:16:00,2024-02-04 18:29:00,2024-02-04 18:43:00,M1.1,0,M,M,2024-02-04
2024-02-04 20:08:00,2024-02-04 20:13:00,2024-02-04 20:16:00,C3.6,0,C,C,2024-02-04
2024-02-04 20:16:00,2024-02-04 20:19:00,2024-02-04 20:24:00,C4.4,0,C,C,2024-02-04
2024-02-04 20:52:00,2024-02-04 20:57:00,2024-02-04 21:01:00,M1.2,0,M,M,2024-02-04
2024-02-04 22:20:00,2024-02-04 22:28:00,2024-02-04 22:34:00,M2.1,0,M,M,2024-02-04
2024-02-04 22:34:00,2024-02-04 22:37:00,2024-02-04 22:42:00,M2.7,0,M,M,2024-02-04
2024-02-05 01:47:00,2024-02-05 01:55:00,2024-02-05 02:07:00,C3.2,0,C,C,2024-02-05
2024-02-05 02:10:00,2024-02-05 02:17:00,2024-02-05 02:22:00,C3.9,0,C,C,2024-02-05
2024-02-05 03:15:00,2024-02-05 03:29:00,2024-02-05 03:35:00,C8.8,0,C,C,2024-02-05
2024-02-05 04:13:00,2024-02-05 04:28:00,2024-02-05 04:44:00,M2.1,0,M,M,2024-02-05
2024-02-05 06:10:00,2024-02-05 06:22:00,2024-02-05 06:26:00,M1.4,0,M,M,2024-02-05
2024-02-05 07:28:00,2024-02-05 07:44:00,2024-02-05 07:48:00,C4.6,0,C,C,2024-02-05
2024-02-05 07:48:00,2024-02-05 08:02:00,2024-02-05 08:14:00,C6.9,0,C,C,2024-02-05
2024-02-05 10:53:00,2024-02-05 11:09:00,2024-02-05 11:17:00,C9.6,0,C,C,2024-02-05
2024-02-05 12:59:00,2024-02-05 13:19:00,2024-02-05 13:32:00,C6.3,0,C,C,2024-02-05
2024-02-05 14:11:00,2024-02-05 14:19:00,2024-02-05 14:25:00,C3.6,0,C,C,2024-02-05
2024-02-05 17:16:00,2024-02-05 17:27:00,2024-02-05 17:40:00,C3.8,0,C,C,2024-02-05
2024-02-05 21:48:00,2024-02-05 21:57:00,2024-02-05 22:04:00,C2.6,0,C,C,2024-02-05
2024-02-05 23:02:00,2024-02-05 23:15:00,2024-02-05 23:30:00,C6.1,0,C,C,2024-02-05
2024-02-06 02:15:00,2024-02-06 02:28:00,2024-02-06 02:37:00,M2.2,0,M,M,2024-02-06
2024-02-06 02:37:00,2024-02-06 03:12:00,2024-02-06 03:37:00,M4.2,0,M,M,2024-02-06
2024-02-06 11:37:00,2024-02-06 11:45:00,2024-02-06 11:49:00,C4.5,0,C,C,2024-02-06
2024-02-06 12:48:00,2024-02-06 12:58:00,2024-02-06 13:06:00,C9.4,0,C,C,2024-02-06
2024-02-06 15:47:00,2024-02-06 16:14:00,2024-02-06 16:26:00,C5.1,0,C,C,2024-02-06
2024-02-06 17:37:00,2024-02-06 17:44:00,2024-02-06 17:50:00,C3.2,0,C,C,2024-02-06
2024-02-06 18:19:00,2024-02-06 18:35:00,2024-02-06 18:38:00,C6.2,0,C,C,2024-02-06
2024-02-06 18:38:00,2024-02-06 18:49:00,2024-02-06 19:07:00,M1.3,0,M,M,2024-02-06
2024-02-07 00:03:00,2024-02-07 00:05:00,2024-02-07 00:09:00,C2.5,0,C,C,2024-02-07
2024-02-07 01:18:00,2024-02-07 01:24:00,2024-02-07 01:28:00,C2.5,0,C,C,2024-02-07
2024-02-07 01:51:00,2024-02-07 02:02:00,2024-02-07 02:16:00,C4.5,0,C,C,2024-02-07
2024-02-07 02:18:00,2024-02-07 02:31:00,2024-02-07 02:38:00,C8.2,0,C,C,2024-02-07
2024-02-07 03:04:00,2024-02-07 03:31:00,2024-02-07 04:11:00,M5.1,0,M,M,2024-02-07
2024-02-07 10:35:00,2024-02-07 10:43:00,2024-02-07 10:52:00,C2.8,0,C,C,2024-02-07
2024-02-07 13:17:00,2024-02-07 13:41:00,2024-02-07 14:15:00,C4.9,0,C,C,2024-02-07
2024-02-07 17:41:00,2024-02-07 18:05:00,2024-02-07 18:35:00,M1.3,0,M,M,2024-02-07
2024-02-08 01:20:00,2024-02-08 01:37:00,2024-02-08 01:58:00,C3.9,0,C,C,2024-02-08
2024-02-08 04:07:00,2024-02-08 04:14:00,2024-02-08 04:20:00,C2.2,0,C,C,2024-02-08
2024-02-08 08:37:00,2024-02-08 08:48:00,2024-02-08 08:55:00,C4.3,13576,C,C,2024-02-08
2024-02-08 10:51:00,2024-02-08 11:06:00,2024-02-08 11:25:00,C3.4,0,C,C,2024-02-08
2024-02-08 11:25:00,2024-02-08 11:40:00,2024-02-08 12:06:00,C5.3,0,C,C,2024-02-08
2024-02-08 11:44:00,2024-02-08 11:46:00,2024-02-08 11:51:00,C9.8,13576,C,C,2024-02-08
2024-02-08 12:41:00,2024-02-08 13:12:00,2024-02-08 13:37:00,M3.4,0,M,M,2024-02-08
2024-02-08 14:11:00,2024-02-08 14:18:00,2024-02-08 14:25:00,M1.2,0,M,M,2024-02-08
2024-02-08 15:17:00,2024-02-08 15:23:00,2024-02-08 15:27:00,M1.8,0,M,M,2024-02-08
2024-02-08 16:12:00,2024-02-08 16:21:00,2024-02-08 16:28:00,C6.1,0,C,C,2024-02-08
2024-02-08 16:56:00,2024-02-08 17:07:00,2024-02-08 17:11:00,C7.0,0,C,C,2024-02-08
2024-02-08 17:56:00,2024-02-08 18:03:00,2024-02-08 18:08:00,C2.7,0,C,C,2024-02-08
2024-02-08 18:56:00,2024-02-08 19:02:00,2024-02-08 19:06:00,M1.3,0,M,M,2024-02-08
2024-02-08 22:13:00,2024-02-08 22:21:00,2024-02-08 22:30:00,C2.6,0,C,C,2024-02-08
2024-02-08 23:16:00,2024-02-08 23:55:00,2024-02-09 00:36:00,M3.9,0,M,M,2024-02-08
2024-02-08 23:16:00,2024-02-08 23:55:00,2024-02-09 00:36:00,M3.9,0,M,M,2024-02-08
2024-02-09 00:36:00,2024-02-09 00:41:00,2024-02-09 00:45:00,M3.1,0,M,M,2024-02-09
2024-02-09 02:13:00,2024-02-09 02:25:00,2024-02-09 02:32:00,C6.6,0,C,C,2024-02-09
2024-02-09 06:18:00,2024-02-09 06:29:00,2024-02-09 06:33:00,C3.0,0,C,C,2024-02-09
2024-02-09 07:26:00,2024-02-09 07:31:00,2024-02-09 07:35:00,C9.4,0,C,C,2024-02-09
2024-02-09 07:52:00,2024-02-09 08:04:00,2024-02-09 08:06:00,C3.0,0,C,C,2024-02-09
2024-02-09 08:06:00,2024-02-09 08:16:00,2024-02-09 08:22:00,C5.6,13576,C,C,2024-02-09
2024-02-09 10:15:00,2024-02-09 10:21:00,2024-02-09 10:29:00,C6.2,0,C,C,2024-02-09
2024-02-09 12:22:00,2024-02-09 12:28:00,2024-02-09 12:36:00,C1.7,0,C,C,2024-02-09
2024-02-09 12:53:00,2024-02-09 13:14:00,2024-02-09 13:32:00,X3.3,0,X,X,2024-02-09
2024-02-09 17:54:00,2024-02-09 18:00:00,2024-02-09 18:07:00,M1.2,0,M,M,2024-02-09
2024-02-09 23:58:00,2024-02-10 00:07:00,2024-02-10 00:14:00,C3.9,0,C,C,2024-02-10
2024-02-09 23:58:00,2024-02-10 00:07:00,2024-02-10 00:14:00,C3.9,0,C,C,2024-02-10
2024-02-10 00:36:00,2024-02-10 00:40:00,2024-02-10 00:42:00,C2.4,0,C,C,2024-02-10
2024-02-10 00:42:00,2024-02-10 00:51:00,2024-02-10 01:00:00,M1.5,0,M,M,2024-02-10
2024-02-10 02:09:00,2024-02-10 02:14:00,2024-02-10 02:18:00,C2.5,0,C,C,2024-02-10
2024-02-10 03:04:00,2024-02-10 03:54:00,2024-02-10 04:29:00,M3.4,0,M,M,2024-02-10
2024-02-10 06:44:00,2024-02-10 06:52:00,2024-02-10 06:59:00,C7.4,0,C,C,2024-02-10
2024-02-10 06:59:00,2024-02-10 07:33:00,2024-02-10 07:42:00,C7.6,0,C,C,2024-02-10
2024-02-10 07:42:00,2024-02-10 07:46:00,2024-02-10 07:51:00,C8.1,0,C,C,2024-02-10
2024-02-10 09:32:00,2024-02-10 09:51:00,2024-02-10 09:59:00,C8.7,0,C,C,2024-02-10
2024-02-10 18:11:00,2024-02-10 18:21:00,2024-02-10 18:26:00,C6.1,0,C,C,2024-02-10
2024-02-10 20:41:00,2024-02-10 20:49:00,2024-02-10 20:57:00,C2.7,0,C,C,2024-02-10
2024-02-10 21:02:00,2024-02-10 21:08:00,2024-02-10 21:12:00,C2.8,0,C,C,2024-02-10
2024-02-10 22:41:00,2024-02-10 22:49:00,2024-02-10 22:54:00,C3.2,0,C,C,2024-02-10
2024-02-10 22:56:00,2024-02-10 23:07:00,2024-02-10 23:14:00,M9.0,0,M,M,2024-02-10
2024-02-10 23:55:00,2024-02-11 00:03:00,2024-02-11 00:11:00,C8.7,0,C,C,2024-02-11
2024-02-10 23:55:00,2024-02-11 00:03:00,2024-02-11 00:11:00,C8.7,0,C,C,2024-02-11
2024-02-11 00:33:00,2024-02-11 00:38:00,2024-02-11 00:45:00,C7.3,0,C,C,2024-02-11
2024-02-11 01:50:00,2024-02-11 01:54:00,2024-02-11 01:58:00,C3.3,0,C,C,2024-02-11
2024-02-11 08:36:00,2024-02-11 08:46:00,2024-02-11 09:01:00,C4.7,0,C,C,2024-02-11
2024-02-11 13:56:00,2024-02-11 14:05:00,2024-02-11 14:13:00,C2.9,0,C,C,2024-02-11
2024-02-11 17:17:00,2024-02-11 17:25:00,2024-02-11 17:44:00,C3.5,0,C,C,2024-02-11
2024-02-11 19:57:00,2024-02-11 20:03:00,2024-02-11 20:09:00,C3.1,0,C,C,2024-02-11
2024-02-11 22:35:00,2024-02-11 22:45:00,2024-02-11 22:50:00,M1.0,0,M,M,2024-02-11
2024-02-11 23:50:00,2024-02-11 23:58:00,2024-02-12 00:04:00,C2.3,0,C,C,2024-02-11
2024-02-11 23:50:00,2024-02-11 23:58:00,2024-02-12 00:04:00,C2.3,0,C,C,2024-02-11
2024-02-12 01:35:00,2024-02-12 01:40:00,2024-02-12 01:45:00,C5.9,0,C,C,2024-02-12
2024-02-12 01:45:00,2024-02-12 01:51:00,2024-02-12 01:57:00,C6.3,0,C,C,2024-02-12
2024-02-12 03:23:00,2024-02-12 03:48:00,2024-02-12 03:53:00,M6.5,0,M,M,2024-02-12
2024-02-12 05:43:00,2024-02-12 05:54:00,2024-02-12 06:10:00,C6.9,13576,C,C,2024-02-12
2024-02-12 07:11:00,2024-02-12 07:15:00,2024-02-12 07:28:00,C2.1,0,C,C,2024-02-12
2024-02-12 10:56:00,2024-02-12 11:12:00,2024-02-12 11:20:00,C3.8,0,C,C,2024-02-12
2024-02-12 11:20:00,2024-02-12 11:26:00,2024-02-12 11:31:00,C3.8,0,C,C,2024-02-12
2024-02-12 12:34:00,2024-02-12 12:41:00,2024-02-12 12:50:00,C4.0,0,C,C,2024-02-12
2024-02-12 12:50:00,2024-02-12 13:08:00,2024-02-12 13:21:00,M1.1,0,M,M,2024-02-12
2024-02-12 14:22:00,2024-02-12 14:29:00,2024-02-12 14:35:00,C4.5,0,C,C,2024-02-12
2024-02-12 15:31:00,2024-02-12 15:48:00,2024-02-12 16:03:00,M1.4,0,M,M,2024-02-12
2024-02-12 20:35:00,2024-02-12 21:17:00,2024-02-12 21:51:00,M2.6,0,M,M,2024-02-12
2024-02-13 01:32:00,2024-02-13 01:38:00,2024-02-13 01:45:00,C4.9,0,C,C,2024-02-13
2024-02-13 07:28:00,2024-02-13 07:59:00,2024-02-13 08:16:00,C5.0,0,C,C,2024-02-13
2024-02-13 12:12:00,2024-02-13 12:19:00,2024-02-13 12:23:00,C3.1,0,C,C,2024-02-13
2024-02-13 13:05:00,2024-02-13 13:12:00,2024-02-13 13:29:00,C1.8,0,C,C,2024-02-13
2024-02-13 16:56:00,2024-02-13 17:06:00,2024-02-13 17:14:00,C3.1,0,C,C,2024-02-13
2024-02-13 19:49:00,2024-02-13 19:57:00,2024-02-13 20:09:00,C3.3,0,C,C,2024-02-13
2024-02-14 00:47:00,2024-02-14 00:59:00,2024-02-14 01:26:00,C2.5,0,C,C,2024-02-14
2024-02-14 01:26:00,2024-02-14 01:31:00,2024-02-14 01:35:00,C2.2,0,C,C,2024-02-14
2024-02-14 02:07:00,2024-02-14 02:11:00,2024-02-14 02:15:00,C2.5,0,C,C,2024-02-14
2024-02-14 03:02:00,2024-02-14 03:10:00,2024-02-14 03:23:00,M1.0,0,M,M,2024-02-14
2024-02-14 06:12:00,2024-02-14 06:26:00,2024-02-14 06:37:00,C3.0,13584,C,C,2024-02-14
2024-02-14 06:49:00,2024-02-14 06:54:00,2024-02-14 06:59:00,C3.6,0,C,C,2024-02-14
2024-02-14 07:26:00,2024-02-14 07:35:00,2024-02-14 07:42:00,M1.0,13576,M,M,2024-02-14
2024-02-14 08:37:00,2024-02-14 08:44:00,2024-02-14 09:00:00,C2.4,13584,C,C,2024-02-14
2024-02-14 09:16:00,2024-02-14 09:26:00,2024-02-14 09:31:00,C2.6,0,C,C,2024-02-14
2024-02-14 09:54:00,2024-02-14 10:06:00,2024-02-14 10:12:00,C4.6,13576,C,C,2024-02-14
2024-02-14 10:25:00,2024-02-14 10:29:00,2024-02-14 10:34:00,C2.8,0,C,C,2024-02-14
2024-02-14 14:26:00,2024-02-14 14:31:00,2024-02-14 14:37:00,C3.8,0,C,C,2024-02-14
2024-02-14 14:49:00,2024-02-14 14:54:00,2024-02-14 14:59:00,C2.6,0,C,C,2024-02-14
2024-02-14 15:15:00,2024-02-14 15:19:00,2024-02-14 15:23:00,C3.4,13576,C,C,2024-02-14
2024-02-14 16:01:00,2024-02-14 16:07:00,2024-02-14 16:15:00,C3.0,0,C,C,2024-02-14
2024-02-14 17:53:00,2024-02-14 17:56:00,2024-02-14 18:03:00,C7.5,0,C,C,2024-02-14
2024-02-14 20:20:00,2024-02-14 20:28:00,2024-02-14 20:34:00,C2.5,0,C,C,2024-02-14
2024-02-15 00:08:00,2024-02-15 00:18:00,2024-02-15 00:44:00,C2.8,0,C,C,2024-02-15
2024-02-15 00:44:00,2024-02-15 00:51:00,2024-02-15 00:59:00,C3.8,0,C,C,2024-02-15
2024-02-15 02:26:00,2024-02-15 02:35:00,2024-02-15 02:41:00,C2.9,0,C,C,2024-02-15
2024-02-15 03:34:00,2024-02-15 03:40:00,2024-02-15 03:44:00,C2.4,0,C,C,2024-02-15
2024-02-15 05:12:00,2024-02-15 05:20:00,2024-02-15 05:29:00,C2.1,0,C,C,2024-02-15
2024-02-15 05:29:00,2024-02-15 05:33:00,2024-02-15 05:36:00,C3.1,0,C,C,2024-02-15
2024-02-15 05:36:00,2024-02-15 05:40:00,2024-02-15 05:44:00,C4.0,0,C,C,2024-02-15
2024-02-15 07:42:00,2024-02-15 08:11:00,2024-02-15 08:33:00,C5.1,0,C,C,2024-02-15
2024-02-15 09:51:00,2024-02-15 09:58:00,2024-02-15 10:02:00,C2.4,0,C,C,2024-02-15
2024-02-15 10:08:00,2024-02-15 10:24:00,2024-02-15 10:53:00,C4.5,0,C,C,2024-02-15
2024-02-15 11:09:00,2024-02-15 11:13:00,2024-02-15 11:17:00,C3.3,0,C,C,2024-02-15
2024-02-15 11:39:00,2024-02-15 11:42:00,2024-02-15 11:51:00,C2.7,0,C,C,2024-02-15
2024-02-15 12:09:00,2024-02-15 12:16:00,2024-02-15 12:21:00,C2.6,0,C,C,2024-02-15
2024-02-15 12:47:00,2024-02-15 12:50:00,2024-02-15 12:55:00,C2.7,0,C,C,2024-02-15
2024-02-15 14:46:00,2024-02-15 14:56:00,2024-02-15 15:13:00,C4.3,0,C,C,2024-02-15
2024-02-15 15:13:00,2024-02-15 15:20:00,2024-02-15 15:25:00,C4.7,13576,C,C,2024-02-15
2024-02-15 16:50:00,2024-02-15 17:07:00,2024-02-15 17:21:00,M1.8,0,M,M,2024-02-15
2024-02-16 01:58:00,2024-02-16 02:04:00,2024-02-16 02:09:00,C3.2,0,C,C,2024-02-16
2024-02-16 02:39:00,2024-02-16 02:51:00,2024-02-16 02:57:00,M1.5,0,M,M,2024-02-16
2024-02-16 06:42:00,2024-02-16 06:53:00,2024-02-16 06:58:00,X2.5,0,X,X,2024-02-16
2024-02-16 16:15:00,2024-02-16 16:36:00,2024-02-16 16:56:00,C6.1,0,C,C,2024-02-16
2024-02-17 03:19:00,2024-02-17 03:23:00,2024-02-17 03:27:00,C2.3,0,C,C,2024-02-17
2024-02-17 05:44:00,2024-02-17 05:59:00,2024-02-17 06:27:00,C5.2,0,C,C,2024-02-17
2024-02-17 09:37:00,2024-02-17 10:35:00,2024-02-17 11:06:00,C5.5,13583,C,C,2024-02-17
2024-02-17 12:24:00,2024-02-17 12:36:00,2024-02-17 12:54:00,C2.9,0,C,C,2024-02-17
